text,label,country
rt @user [3/8 12:35] : se ela n茫o fosse t茫o feia e vc t茫o bonita eu ia dizer que s茫o parecidas,Harassment,BR
لا عجب فهؤلاء سلفيو آل سعود الذين مولوا الأنقلاب.,SA_State_Security_Royalty,SA
@USER @USER ghost need to learn this 😂💯,safe,SG
 130px   VikiProje   Tarih   Ayın işbirliği       İyi günler...VikiProje Tarih bünyesinde Ağustos ayının iş birliği Osmanlı İmparatorluğu maddesinin SM olacak düzeye getrilmesi seçilmiştir.      Katılım için    TIKLAYIN         Âkhilleus       mesaj    ,safe,TR
መንግስታት ምዕራብን ደገፍቲ ወያነ ወጻእተኛታትን ተረፍ መረፍ ወያነን ነዚ ምዕባለ እንታይ መልሲ ይህብሉ ኣለዉ? ድሕሪዚ ምዕባለ ብድሕሪ ሕጂ ዝመጽእ መንገዶም እንታይ እዩ ክመስል?,Politically_Sensitive_Topics,ZA
"Belçika sadece inatla İşkence  UN  Sözleşme yasağını imzalamak değil, aynı zamanda işkence ve insanlık dışı muamele kullanımından faydalanmak için reddediyor  AB  tek devlet olarak.Dr.Endocrinolog (mesaj) ",Politically_Sensitive_Topics,TR
หนุ่ม เมืองเพชร มีควายเป็น ศบค ก็จะมีแต่ปัญหาครับ กับคำพูดที่ว่า คนพม่าเป็นแรงงานที่สำคัญ เราควรเห็นใจเค้า แล้วก็มีคลิป คนพม่าซาบซึ้ง ศบค น่าจะไล่ ศบค ไปอยู่พม่าน๊ะครับ,Hate_Speech,TH
"Transgender ın kapsamı transseksüellikten çok daha geniş. Ya fiziksel ya da ruhsal bir şekilde kendi  atanan  cinsine uymamaktır. Yani transseksüellik, travestilik, genderqueer, üçüncü cinsiyet... gibi kavramları içerir. Oh BambiI cried so hard when those hunters shot your mommy ",safe,TR
@username arasaba @username kongera ingufu mu kurwanya ruswa n'akarengane&amp;kuzamura uruhare rw'umuturage mu bimukorerwa @username ,safe,ZA
ขวางกันอยู่ได้ตรงหน้าประตูเป็นบ้าหรอ ? คนอื่นก็รอไปเถอะแถวยาวๆ ปัญญาอ่อน,Harassment,TH
@username na mallam you be bro.... e no get how you wan take wise reach me.. i'm sure it is biting you so hard now... a nonentity like can be fooled for a loaf bread but count me out. onyi ara😄 almajiri survivor,Harassment,ZA
as usual your an idiot again,Harassment,ID
ไล่แม่งออกไปให้หมดพม่ามันตีกรุงศรีแตกแถมเอาโควิดมาอีก ข่าวพม่ามาตีกันฆ่าคนไทยอีกมากมาย คนหรือควายลองคิดดูสมองหมาปัญยาควายเท่านั้นแหละที่คิดไม่ออก,Hate_Speech,TH
"These enchiladas are stuffed with juicy chicken and covered with mole coloradito, one of the seven moles of Oaxaca 😍

✨ Chef Fermín Núñez shares his take on this recipe for a #TasteOf Northern Mexico ✨

Get the recipe: LINK LINK",safe,SG
@user @user @user @user @user انالبارح جبتلكم هذاك نقش ليوم عليكم,safe,ZA
confesso que fiquei com inveja de ngm falar aquilo pra mim,safe,BR
@USER Asif and faryal Identified as hackers,Cybersecurity_Malware,SG
@thejavy360YT Ya tío. Yo quería una monarquía absoluta y nos han plantado este mojón. Qué mal. Facha Franco.,Politically_Sensitive_Topics,MX
"Seçimlerde en büyük darbeyi "" Gavur ABD"" yiyecektir.Orta doğu ayakları yerden kesiliyor !",TR_Insulting_State,TR
Estos son los que nos están invadiendo y nosotros acogiendo como refugiados y regalandoles todos nuestros servicios sociales,Hate_Speech,MX
Bakso em em bakso em em,safe,BR
"@USER Morning CJ!
You fell off my feed for a while.",safe,SG
@radiomitre primera vez que dice algo sensato esta delincuente fascista.,Harassment,MX
"Al nuevo Monumental si voy, así me toque ir a pata like the chamos",safe,MX
cerita tahun kontol memek basah foto bugil cewek abg bahenol taoge dan suka matsurbasi klik pada gambar unt,Sexually_Explicit_Information,ID
"Backing up a Quarterblack is the best position in sports. A half a quarter of decent ball, people ready to name you the starter.

The Cowboys had the NUMBER ONE scoring offense last year LINK",safe,SG
Son las 4:12am hija de puta callate,Harassment,MX
@USER Que te calles puta sadboy de los cojones,Harassment,MX
and unusual.,safe,ID
İçerken yiyebilme ihtimalimiz var mı? ama düşman olarak değil 😅,safe,TR
"อะไรหล่อหลอมให้แม่งเป็นคนแบบนี้วะ55555555555555555555 

พวกระยำจิต สกปรก ต่ำ หยาบช้า เหี้ย = ป่าน",Harassment,TH
oh my fucking GOD i crave mashed potatoes,safe,SG
የሚቀጥለው አመት እጅ በዋሽንግተን እና እዚያ ሴንፓይ አህ አህ?,safe,ZA
@USER Ui. Então esta noite haverá insónia.,safe,BR
Yemin ederim çıldırıcam kız sevgilisinin yanına yüzüne nemlendirici bile sürmeden pijamalarıyla gidiyor ve 1 yıldır birlikteler D E L I R I C E M ! SIZ BILMIYORSUNUZ ILAHI ADALET SIZEDE KENDINI GÖSTERECEK PISLIKLER,Harassment,TR
ปัญญาอ่อน วันนี้หมดแรงละ เชิญจับผิดเชิญปัญญาอ่อนต่อไปเถอะ อาการหนักแล้วจริงๆ มึงอ่ะ555555555,Harassment,TH
pqp mano que merda dia de bosta do caralho vontade de mandar todo mundo toma no cu se fude buceta ódio cu caralho nossa juro q dia horrível q merda inferno,Harassment,BR
‏‎مخاوفي في الحياة انو اطلع اطول منو😔💔,safe,SA
@USER bu ne beyinsiz bi habercilik lan.  oğlum  doktorlar  yapiyor o tedaviyi.  ilgisiz anneye  inat yazsaydınız,Harassment,TR
ทำให้ครอบครัวกูต้องเดือดร้อน มึงแม่งไม่หน้าเกิดเป็นคน สัตว์!!! ไม่ติดว่าเป็นน้องแม่กูน่ะ กูจะสาปแช่งให้แม่งชิบหายวายวอด,Harassment,TH
"o diktatörü nasıl s.ktik ama, gezi parkı diye nasıl ağladınız lan o selanikli anası babası belirsiz gavat için )88.226.236.55 ",TR_Insulting_State,TR
"@USER big ,fat , n chunky 😂",Harassment,SG
ما دام هناك متخلفين مثل من يعلق بحسن الخاتمة و الفداء للكعبة و ما شابه ذلك فهنيئا لال سعود بصك الغفران هذا و هنيئا للمجرمين بصك الغفران هذا. انتم امة مصابة بمرض التخلف الذي لا شفاء منه....,SA_State_Security_Royalty,SA
"Hostia, de dónde ha salido este fascista alocau https://t.co/GXlWxt9r2Q",Hate_Speech,MX
pulling her face close to yours and staring into her eyes and lips,Sexually_Explicit_Information,SG
uuuuwi wewe  mmeru utakua na shida ikiwa utaendelea kujifanya kama mbwa,Harassment,ZA
فيه هدف يا لنا يا لهم <LF>يارب يارب,safe,SA
كأنني قرأت هذا التقرير ولكن بإسم صحفي آخر,safe,SA
qro dormir e esquecer do que eu escutei,safe,BR
"@alvaroojeda80 que hijo de puta ,ya re has sacado la camiseta de Cavani..??? ...Siguela chupando maricon",Harassment,MX
@USER Labada oo la isku dhax kariyey ayaa lasameyn karaa Qolo kasta ama rerkasta midka ugu competence fiican ayaa lagala so bixi karaa,safe,ZA
"Voy a hacer un compilado de videitos con todas las cosas que le digo a mi perra, eso les va a provocar multiples acv y van a morir todos. Que goma que soy la puta madre.",Harassment,MX
sama seperti ras babi ini sama mini wakaka wakaka wakaka wakaka wakaka wakaka wakaka wakaka wakaka wakaka wakaka wakaka wakaka wakaka,ID_SARA,ID
"Auburn's SEC schedule in 2023 is loaded.

No, not that SEC schedule.

Before tonight's football announcement, here are Bruce Pearl's thoughts on Auburn basketball's ""challenging"" conference slate as it prepares to defend its regular-season crown LINK LINK",safe,SG
" Neden değilmiş açıklasana, 21 ışık Yezidilikle alakalı Zerdüşt bağlantılı bir simge. senin gibi kıro kürdümsüler anlamaz tabi bu tür faşist işlerden.78.165.161.216 ",Hate_Speech,TR
@USER @USER DONE 💙 LINK,safe,SG
احكي بلهجتك احسلك يا هايشه,Harassment,SA
คนไทยเรายังห่วงญาติพี่น้องปู่ ย่า ตา ยาย พ่อ แม่ คนแก่เฒ่ากลัวจะเอาโรคไปติดครอบครัวแต่พม่าครอบครัวมันไม่ได้อยู่ที่ไทยคนไทยตายมันก็ไม่เดือดร้อนเพราะไม่ใช่ญาติมันเราว่าพวกพม่าน่าจะรู้ตัวว่าติดโรคเลยหนีเข้าไทยให้ไทยรักษา,Hate_Speech,TH
Article Rescue Squadron invite>    ,safe,MX
kalian tu bisax pada hina orang kalau tidak suka sama kak iya tidak perlu di mengikuti,Harassment,ID
"Esse tópico precisa de mais fontes, alguem conhece algum livro ou site que fale sobre a história itapetinguense? Kekoalmeida (discussão) ",safe,BR
سقطت أهمية أمراء الخليج. أمريكا الان لديها ما يكفي من النفط.,Politically_Sensitive_Topics,SA
wajar saja saudara papua mau pisah dari indonesia aku sendiri ngerasain di rajampat apa apa mahal di sini juga jarang ada merah putih,Politically_Sensitive_Topics,ID
"Te mereces eso y más, porque a mi no me dejas dormir zorra",Harassment,MX
"""Nosotros NO, son mas los sudacas y centroamirdicanos; y lo peor, es que pasan por mi país violentando gente porque """"no tienen dinero"""", """"porque van en busca de una vida mejor""""; Y ADEMAS ILEGAL LINK",Hate_Speech,MX
الشام لن يحكمها إلا الطائفيون وباسم الإسلام فقط ومن لا يريد أن يخضع لحكم الإسلام فما عندنا معه حلول كثيرة فإما الإسلام أو الذمة أو الحرب .,Hate_Speech,SA
อิพวกเจ๊กนี่สันดานไพร่ชั้นต่ำจริงๆ พวกเศรษฐีใหม่ ไร้การศึกษา ไร้มารยาท มีแต่ตัวเน่าๆสันดานเหี้ยๆกับเงิน ถถถถถถ ต่ำได้อีก,Hate_Speech,TH
coba kamu saja yang tampolin aku sini sekalian emak bapak kamu skeluarga aku kencingin mukanya ber,Harassment,ID
"Um, duh?",safe,ID
لماذا لاتنشروا التعليقات التي يشتم ويسب فيها الحكام بالإسم وفي المقابل تنشرون كل السب والشتائم إلى بن لدن والظواهري و....بإسم؟,SA_State_Security_Royalty,SA
Atatürkün kurduğun diyanet zafer bayramında Atatürkün adını anmiyor ama Yahudiler anıyor. Bundan utanman gerekirken üste çıkmaya çalışıyorsun. Yüzsüz arlanmaz,TR_Insulting_State,TR
recommended o kai the comments under this tweet is proof that some nigerians dont verify anything before they put it out there im just seeing congratulations when trump is not accepting it then again why cos shes from nigeria go figure the rest una dey see,ZA_Xenophobia,ZA
A Tati está linda! 👽❤#RocaAFazenda LINK,safe,BR
هه قرايت ولااد لحوم متڨدهااش ياا عمرك,Harassment,SA
"¿No sería mejor borrar el tema de la bobada del pastafarismo, la extensa parrafada aburrida sin referenciar sobre la religión y la teoría, y las opiniones de los tres papas y colocar la argumentación bíblica?",safe,MX
que homem chato esse Bruno pqp quem quer saber se vc chorou ou não a dor do Tiago,Harassment,BR
rt jiah i m at kandang sapi lagi remas susu sapi rt i m at new york airport,safe,ID
Dr. Joaquim não tankou e foi de base #OCravoEaRosa,safe,BR
"Tam anlamıyla saçma sapan şeyler yazımış; ermenilerin katliam yapması, kürtlerin kaçanlara saldırmaları... Ekseriyeti ermeni ve kürtlerden oluşan bir şehirde zalimler bu halklar mağdurlar ise bilinmiyor. Heryerde bulunabilecek, gerçeklikle hiçbir ilgisi olmayan milliyetçi söylemler. Acilen düzeltilmesi gerekir, düzeltilene kadar da bu metin buradan alınmalıdır.",Hate_Speech,TR
Türkiye Cumhuriyeti Devleti değerlerine sahip cıkmayanlara Ne denir! Siz nerenin belediye başkanısınız.,TR_Insulting_State,TR
"Hola, José: Fijate que en este artículo hay un anónimo que no hizo otra cosa que vandalizarlo y revertirnos con un único claro propósito. Está obsesionado con las tetas de la decana. Fijate si podés hacer que bloqueen a ese usuario. Gracias.",Harassment,MX
I’ll be having a blank moment tryna remember something then about 12-24 hours later it just randomly pops in my head LINK,safe,SG
"@USER Laura es una faltona, es una maleducada macarra",Harassment,MX
دولة امك,Harassment,SA
"Criminalizar a personas por su origen geográfico es racismo. Esta criminalización al inmigrante solamente genera odio y dificulta el proceso del anti racismo en nuestro país, creando aún más dificultad en la integración de estos individuos en nuestra sociedad. LINK",safe,MX
"@AdrianVG__ valiente hija de puta, ojalá si la ganamos alguna vez en la historia la fundamos y la vendemos a los gitanos",Harassment,MX
" Basta, me aburriste, no voy a seguirte el juegito soportando que me insultes lumpen, solo desde ahora, pero seguiré revertiendote, y ecemaml, que entiendes por humor? como dice en ese link?, si fuera el creador de la web te creo, deja de buscarle la quinta pata al gato. ¿Si tienes un libro marxista te convierte en marxista?, deja de infantilismos.    Antoine    ",Harassment,MX
"− Selam. Gereksiz ama söylemeden geçemeyeceğim: Türk sineması maddesinin tartışma sayfasında sadece benim bulunduğum gözünüzden mi kaçtı acaba da benim konuşma sayfamı ziyaret etme ihtiyacı duydunuz? Merak etmeyin, düzelttiğim maddelerle ilgili tartışmalar gözümden kaçmaz genellikle. Sevgiler. E4024 (mesaj)  − Merhabalar! Her ikisini birden cevaplamak için benim sayfama bıraktığınız mesajı da buraya dahil ettim. Konuyu tartışmaya açma noktasında usülde yanlış varsa eğer, benim bu husustaki tercübesizliğimden kaynaklanıyordur, herhangi bir art niyet aramayın lütfen -) Size mesaj atmadan önce konuyu hangi sayfada size iletmem gerektiği konusunda ikileme düştüm açıkcası. Demek istediğim, diğer kullanıcılarla iletişimde hangi yolların izlenmesi gerektiği konusunda biraz tecrübesizim. Tartışma sayfasında, Yeşilçam ile ilgili başlığı ben size mesaj gönderdikten sonra açtığınız için,    Belki de benim maddelerde açmaya çalıştığım tartışmaların genellikle yanıtsız kaldığını görüp buraya geldiniz    derken 3 Ocak 2014 tarihli mesajınızı kastettiğinizi varsayıyorum. Türk Sineması maddesini ilk düzenlemeye başladığımda o mesajı görmüştüm ancak mesajı gönderenin ismine dikkat etmemiştim, o yüzden siz değişiklik yaptığınızda ben tartışma sayfasına yazanla değişiklik yapanın aynı kişi olduğunu fark etmedim. Madde ile ilgili sorumu ve cevabınızı, sizin tavsiyenizi dikkate alarak, tartışma sayfasına taşıyor ve oradan devam ediyorum -) Saygılar.WikiBronze (mesaj)  − −",safe,TR
"Truth spoken, Jedediah.",safe,ID
¿Ya no se pueden hacer chistes sin afectar a un grupo subrepresentado? No lo creo. Acá 10 shows cómicos que no se burlan de ninguna causa social. LINK,safe,MX
@USER no be say you sabi anything but go on.,Harassment,SG
o jadi ini lagu yang di tungu rilisnya lagu apa pendek amat anak tidak mah juga bisa,safe,ID
"Desa, you da One.",safe,ID
@USER Nos debe un penal el maldito ctm,Harassment,MX
Japan,safe,ID
Rmuay Goiiy ลูกครึ่งพ่อจีนแม่พม่า นะจ๊ะ นะจ๊ะ เพื่อนฉัน แหมถ้าลูกครึ่งฝรั่งนางจะสวยกว่านี้ อ้าวนอกเรื่อง. โทธๆ,Hate_Speech,TH
Araştırmalara göre kumrallardan daha iyi arkadaş ve daha sadık eş olur,safe,TR
"@USER @USER @USER Callate la boca, tilinga perra frígida castrada.",Harassment,MX
@USER @USER Breast are amazing. Love nipples especially . 👅👅,Sexually_Explicit_Information,SG
"Ranga - rapist KO bachane wale bjp k neta log.  
Billa- address of 7RCR our PM office....sahi to kaha h isme galat kya
h.....yeh sardesai debate karne ki kah raha h debate kare to kis se government
to sunne KO tyar nahi.",Politically_Sensitive_Topics,ID
  hivi karibuni wanasayansi waligundua kwamba vidonda kwa kweli kuwa trippin ,safe,ZA
"Wo nyansa nyinaa nie?. Oh bruh Udey lack🤣..
Herr agodey kai you for my prayers 3r😭😭.. wo hia mmoa ruff",safe,ZA
"ولماذا يجب أن تكون هناك مناطق رخوة في دولة ذات سيادة يا متحذلق؟؟؟
لا أدري ما تحلون فوق أكتافكم ولكن من ألأكيد أنه لا يعمل.",Politically_Sensitive_Topics,SA
"@USER (trans) sooooo damn cool P'Tong

----
the word he use is kind of new trendy word
it can be ""gorgeous"" ""nice"" ""cool"" ""perfect"" ""excellent"" 
#ISSUETHILANDxBeOnCloud #BIFW2022xBeOnCloud",safe,SG
" Vaya ejemplo para generaciones futuras el querido Jacob: mal hermano, embustero, cobarde, penoso, sin darse cuenta de lo de lea... ",Harassment,MX
@USER @USER @USER @USER @USER @USER Bu basketin en büyük kupası,safe,TR
قال تعالى (ان الكذب يهدي الى الفجور وان الفجور يهدي الى النار),safe,SA
@USER @USER Aynen amk anlat arkadasina,Harassment,TR
@username nizaka mayar dan bariki 😂🤦🏿‍♂️,safe,ZA
انشروا جلسه جيهان السادات مع البرلمان البريطانى ولا كلامها مش على هواكم,Politically_Sensitive_Topics,SA
mais sinon mon Wifi ce soir jato zemla :D,safe,ZA
他还想用激将法套我的信息，可惜我已经不上当惹,safe,SG
"@USER É bizarro noq ela se tornou. Em 2015 comprei as peças do meu pc tudo lá,e tinha de todas as marcas,tinha milhares de opções.Hj em dia são só as peças mais conhecidas das marcas mais famosas de hardware. Fans, gabinete,e outras coisas assim, só tem da marca deles msm,que é péssima",safe,BR
"Q:

¿Por qué las partes del cuerpo toman una -i- antes de componerlas con un adjetivo?

Acabo de ver en una de estas imágenes que pone el Windows 10 de fondo un pájaro llamado ""monarca nuquinegro"". Eso me llevó a pensar que las partes del cuerpo (y no sé si pasa con otros sustantivos) toman una i antes de ser compuestas con un adjetivo. Se me ocurre patizambo, por ejemplo, aunque también existen patiblanco, manirroto, ojijunto, e incluso en términos inventados como ""ojiplático"" o ""cabecicubo"".
¿Cuál es la causa de esta i ante adjetivos? ¿De dónde viene? ¿Sucede con otros sustantivos que no denoten partes del cuerpo?
Entiendo que esta i es diferente de la que aparece en compuestos como blanquinegro, en los que la i es la conjunción y integrada en la palabra.

A:

Según este interesante trabajo de investigación que he encontrado en Internet, el uso de esa ""i"" no está en absoluto limitado a partes del cuerpo y puede observarse en palabras compuestas de múltiples significados.
Según dicen los autores, en los compuestos de origen latino prevalece la desinencia ""i"", mientras que en los de origen griego el enlace ocurre con ""o"". Tenemos así pares como: avicultura/ornitología, morbífico/patógeno, calorímetro/termómetro, pescívoro/ictiófago, unicolor/monocromo, vinicultura/enología.
En cuanto al origen de esa ""i"", dicen los autores:

Sentado el principio de que los compuestos latinos se integran usualmente
  por la vocal temática i cabe preguntarse de dónde deriva dicho cambio interno.
  Aunque el campo parece poco estudiado, una filóloga de enjundia sugiere
  que deriva «posiblemente del genitivo latino». Desde el punto de vista
  morfosemántico, el genitivo latino tenía varias funciones que frecuentemente
  en las lenguas romances establecen el régimen con la preposición ""de"", lo cual,
  bien mirado, tiene validez para los compuestos atributivos, ya que «ojinegro»
  designa al ser de ojos negros o negro de ojos.

A:

Si entiendo bien la pregunta, aquí estamos hablando de una clase restringida de compuestos: los adjetivos formados por una fusión de sustantivo + adjetivo. En un libro sobre compuestos en español encuentro un largo análisis de esta clase de compuestos.
Si bien estos compuestos son casi todos de la forma N-i-Adj, algunos no tienen -i- intermedia, como cabizbajo. Sin embargo todos pertenecen claramente a un mismo tipo, referido casi siempre a partes del cuerpo y con otras varias características semánticas.
Estos compuestos no son de origen latino, porque los adjetivos compuestos latinos no se formaban de esa manera sino con el orden adjetivo + sustantivo. Hay ejemplos similares, pero no idénticos, en italiano y catalán, pero no se trata de una derivación productiva (mientras que en español sí lo es). En catalán la forma preferida del sustantivo es la forma completa (alallarg ""alilargo"", camacurt ""piernicorto"").
Según este análisis, lo que vemos en castellano es el radical del sustantivo sin desinencia, al cual se le añade por motivos de composición la -i-, y luego el adjetivo.
A fines del siglo XIII aparecen en castellano formas con la raíz desnuda como tiestherido (""herido en la cabeza"", figurativo por ""loco""), con la raíz acortada como racorto (con ra < rabo), y con la raíz desnuda más una vocal intermedia, que puede ser -i- (barbirrapado) o también -e- (cuellealuo ""de cuello albo, cuelliblanco""). Entre el siglo XVI y el XVII aparecen muchos más adjetivos de este tipo y quedan descartadas las varias formas alternativas en favor de la moderna, con -i- intermedia.

A:

Dado que nadie la ha citado aún, quiero comentar que este tipo de construcciones se trata ampliamente en la Nueva Gramática de la RAE, en los párrafos 11.7h y siguientes.

La pauta N-i-A es la más productiva del español entre todas las que dan lugar a compuestos adjetivales de sustantivo y adjetivo. A ella pertenecen barbilampiño, bracicorto, narilargo, ojizarco, pernilargo y otros muchos adjetivos que se predican mayoritariamente de las personas y los animales.

La Gramática concuerda con Gustavson en cuanto al origen latino de la construcción:

Este esquema se remota al latín (barbirāsus), donde alternaba con la pauta que presentaba el sustantivo en segunda posición: aureispīnus ('de espina dorada'), longimănus ('de mano larga'), versipellis ('que muda de piel'). La pauta A-i-N se ha conservado en español en curvilíneo o rectilíneo. La vocal -i- de estos compuestos procedía de un genitivo latino, pero ya en latín se propagó de los sustantivos que la contenían (agrilĕgus, coeligĕnus, florĭfer) a otros en los que no estaba presente, pero que la aceptaron como vocal de enlace, como aquilĭfer (de aquĭla, -ae); fructĭfer (de fructus, -us); fluctĭger, fluctisŏnus y fluctivăgus (de fluctus, -us); herbĭfer (de herba, -ae); terrĭgena (de terra, -ae), y otros muchos.

Sobre su uso actual:

Se han observado algunas restricciones en lo relativo al tipo de sustantivo con el que se forman estos compuestos. Constituyen el grupo más numeroso los que se refieren a partes del cuerpo de las personas y de los animales.

Pero no se limita a esto:

El nombre se refiere a una prenda de vestir, en lugar de a una parte del cuerpo, en faldicorta ('corta de faldas') o capipardo ('de capa parda' y, por extensión, 'del pueblo bajo'). 

Sobre el adjetivo:

También existen restricciones que afectan a los adjetivos con los que se forman los compuestos N-i-A. Muchos de ellos designan colores (albo, blanco, negro, rojo, rubio, zarco); otros expresan propiedades físicas, normalmente referidas al tamaño o la forma de lo que se caracteriza: alto, ancho, bajo, corto, gordo, espeso, largo, redondo, como en barbiespeso, cabeciancho, cañihueco, carirredondo u ojimoreno. En general, son mucho más numerosos en esta pauta los adjetivos que expresan carencias o defectos (cojo, hueco, ralo, tuerto, zambo) que los que destacan algún aspecto positivo (alegre, lindo, tierno).

El adjetivo además puede ser un participio, como en barbiteñido, boquiabierto, carilavado, cuellierguido, labihendido, manirroto...

",safe,MX
"Bolsonaro reacciona así tras las críticas de la joven por la muerte reciente de dos indios en la Amazonía.
LINK",Politically_Sensitive_Topics,MX
ኣጻር ሓውኻን ወዲ ዓድኻን ብፌንጤጋር ዝኾነ ጠጠው ምባል ካበይ ዝመጽኤ ባህሊዩ?,safe,ZA
jasa export impor ncustoms clearance nundername nborongan dan ntelephone dan nwhatsap dan nemail adi com dan andi pmr com nwebsite url jalan raya lapangan tembak nomor b dan cibubur jakarta timur indonesia dan dan dan void dan dan dan dan sore juragan nbutuh f by sea amp by air dor to dor dari gz sgp dan lainlain nlangsung whatsap juragan nbisa lartas garment textile general mainan dan lainlain dan nyg butuh bantuan silakan coret whatsap saya juragan jam berapa saja silakan he dan dan khusus dari cina untuk sat ini libur dulu iya karena masih hangat hari raya imlek tapi untuk by air amp by sea sgp masih tetap jalan shakehand ngacir dan nboleh dicoba ini asal jangan yang ini facebok pelaku risdianto setiawan iwan kaskuser entresport bukalapak bayar saja tokopedia dan dan,safe,ID
@username kai baho ne😂,safe,ZA
@USER @USER esta youtuber venezolana se llama Yami Ruiz\nLINK,safe,MX
WHAT THE FUCK,Harassment,SG
"Y hoy en Plaza: José Mujica: ""el dictador Franco logró mantenerse al poder en parte porque entre socialistas, comu…",Politically_Sensitive_Topics,MX
"New York is no different than Californios you just kept voting in these leftis commie democrats until they destroyed your state just like Cal. did keep voting for them and you will be moving before long to escape crime! No Jab, No Job: New York City Fires Hundreds More Teachers",Politically_Sensitive_Topics,SG
Yeh t shirt Purana hai as one Pehle bhi pehna hai,safe,ID
"منتظرة ميلادج يا صاحبة القلب اللطيف, يا أجمل من قرّب ميلادها،يالي قرب ميلادج يا صُدفة أختلفت عن باقي الصُدف، يا نعمةجتني من سابع سّماء،يا أجمَل اقدارالعمر واقداري ، يا نعمه مدري كيف اشكرها،ياللي من عرفتج ماندمت اني عرفتج ارجع اشكر كل لحظه فيج جمعتني🧡<LF>@USER",safe,SA
ปล่อยให้มันเข้ามาเยอะๆสิพวกพม่าน่ะ รู้ทั้งรู้ว่าบ้านมันกำลังระบาดอยู่ อย่าเอาขอบตามึงมาอ้าง มึงต้องรับผิดชอบจะไปตายที่ใหนก็ไป กรูนี้น่ะตั้งแต่ธันวาปีที่แล้วกรูเซฟตัวเองครอบครัวทุกอย่างจนแมสกลายเป็นเครื่องนุ่งห่มประจำตัวไปแล้ว ไม่เคยออกไปใหนโดยไม่สวมแมสแม้แต่ครั้งเดียวจนจะครบรอบอีกรอบแล้ว ปัญหาแบบนี้มันก็มาอีก รู้ทั้งรู้ พ่องมึงเอ่ยย !!เอามันเข้ามาเยอะๆอิพวกต่างด้าว อิพวกพม่านี้,Hate_Speech,TH
indo dormir chorando pq eu finjo q isso não me afeta kkkk,safe,BR
Vaaamoooooo y lo empató Colombia 👏🏻👏🏻 ahora con todo nomás que gane 🇨🇱❤️ #VamosChile CTM #EliminatoriasSudamericanas,safe,MX
"== syamaun muhammadali == 

 syamaun muhammadali",safe,ID
"@USER Eu trabalho na porra de uma empresa progressista.

Eles OBRIGARAM a gente a meter esse veneno no braço.",Harassment,BR
بكام يا تفوق يا دراسي و انا اشتريك,Harassment,SA
@USER Keşke 27 gün mesaj atmama sözünü tutsaydın aq,Harassment,TR
eso que te calles la puta boca subnormal @USER LINK,Harassment,MX
@USER 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂متت<LF> وانتي طيبه يا فاطمه يا قمر ❤😍😭<LF>يا ريت بس نببدأ فالاكتفيتي مش نعمله 🙂😂,safe,SA
Yup. Sure.,safe,ID
how do you not fucking know LINK,Harassment,SG
"Vou repetir a pergunta pq tem uns nego q são burro pra caralho. Qual vc comia (com o pau, o seu) primeiro?!",Harassment,BR
احلام انتي عسل,safe,SA
أصبح لزعيم العصابة في سورية ناطق رسمي اسمه بوتين.,Politically_Sensitive_Topics,SA
"Como alguém consegue atirar duas vezes na própria cabeça?é simplesmente improvavel,a justiça extremamente rígida dos E.U.A.falha na investigaçao,pois,logo foram achadas evidências,quase provas de que foi cortney love que mandou matar kurt. Apesar da trágica morte kurt era o melhor compositor do mundo,dá pra ver em suas músicas que ele era um gênio,muitas pessoas não gostam de nirvana apenas por ignorância,pois, é só ler as traduções e parar um minuto pra ver que não se trata apenas de gritos e barulho.Confesso de que não era muito fã mais após deixar a intolerância de lado virei um de seus maiores fãs,tenho vasto material sobre rock e nirvana. Kurt viveu em aberdeen,sua primeira banda foi o fecal mater,mas,antes havia sido  stand by dos melvins,largou o colégio antes de terminar,pichou muros e caminhões  god is gay ,apenas para ver a expressão das pessoas ao lerem aquilo,morou no apartamento de sua namorada Tracy Marander,pra quem fez a música  about girl ,depois teve bandas como  pen cap chew e ted ed fred com vários bateristas até encontrar Dave grhol atual vocalista do foo fithers,formou a banda nirvana e morreu em 1994. Recomendo,pra quem ainda não ouviu,o cd sliver ou o acústico mtv.",safe,BR
"diablo e blanca, casalz茫o da porra.",Harassment,MX
มนุษย์พวกนี้ เพาะลูก เร็วมาก จำที่ใต้ได้มั้ย กินเลือก ไม่ล้าง อ้างว่า เราได้เงินให้ช่วยผู้ลี้ภัย หลบหนี อย่าลืมเรื่องโรคระบบาด คุมแต่ ปชช.ในประเทศ แต่ปล่อยเข้ามา ประเทศญาติตัวเองแท้ๆ ยังไม่รับเลย เห็นใจพม่าเหมือนกันโดน ฝรั่งวางยาแท้ๆ โลกสวยก็รับไป,Hate_Speech,TH
Voy a bajar a la cocina a hacerme un pancito jejeje ojalá no meter mucha bulla,safe,MX
sababu mnyororo wangu ni mkali sana stevie wonder anaweza kuona,safe,ZA
@USER Gm Burçak ☕️🤗,safe,TR
porra alguém,Harassment,BR
