text,label,country,nim_label,nim_agreement,nim_raw
@USER Are you talking about that gorgeous picture of yourself where you declared you were 48 and looked 28?? I'd say they were jealous!,0,SG,1,0.8,Harassment
"@USER De los integrantes de la Manada de los San Fermines, lo sabemos todo, fotos, profesión...y de las manadas se Senegaleses o Moros... ni una sola foto e intentar ocultar su procedencia al máximo...peridismo basura.",0,MX,1,1.0,Hate_Speech
oh i missed that that team don frustrate me sef supporting arsenal na extreme sport for us,1,ZA,0,0.8,safe
"Me segue, da rt e olha dm🥵🔥😈 LINK",0,BR,1,0.8,Sexually_Explicit_Information
Nos fijamos en los nacionalismos (catalán y español) y no nos damos cuenta que los dos primeros partidos (71 escaños) son derecha liberal.,0,MX,1,0.8,Politically_Sensitive_Topics
"carai tio o cigarro ta ao contrario

              hã

o cigarro ta ao contrario

              hãnn

o cigarro ta ao contrario

              o bic também ó https://t.co/77sLPhHjhS",1,BR,0,1.0,safe
"Anadolu firmaları, anadolu firma rehberi dizinine ücretsiz firma ekle. Anadolu’da esnaf küçük büyük bütün işletmelere ücretsiz sektörel web sayfası oluşturma fırsatları sunuyoruz. Ücretsiz firma profilinizi açın ve hemen işletme sayfanızı hemen oluşturun. Sınırsız kullanım imkanlarından işletmeniz yararlanmaya başlasın. Sizler için çalışıyor bilgilendiriyor ve zaman kazanmanızı sağlıyoruz. Sözde değil özde destek oluyoruz.

İşletmeler dijital reklam seçeneklerini kullanarak daha fazla müşteri potansiyelini yakalayabilir. Bunun için düzenli kalıcı ve uzun süreli reklam seçeneklerinden yararlanması gerekir. Firma rehberi dijital reklam ve pazarlama açısından en uygun yerdir. Anadolu firmaları olarak yurt geneline sesinizi duyurabilir müşteri kitlenize ulaşabilirsiniz.

Bunu yapabilmeniz için öncelikle zamana ihyiyacınız olduğunu unutmayın.

Anadolu Firmaları Sektörel Firma Rehberi

Firmalar, daha çabuk olsun gibi bir düşünceye kapılarak hataya düşmektedirler. Standart reklam ile profesyonel reklamın arasında büyük ölçüde mesafe vardır. Profesyonel reklam aşamasında firmanın sunduğu ürün ve hizmetler detaylı incelenir, müşteri kitlesi ve pazarı analiz edilir çıkan sonuca göre bir hazırlık yapılır. Standart reklamda ise sadece firma başlığı ile hedefinize ilerlemek zorunda kalırsınız bu da oldukça yetersiz gelir.

Sektörel Firma Rehberi

Anadolu firmaları sektörel ürün hizmet faaliyetleri yer bildirimi ile iletişim bilgilerine ulaşın. İşletmenizi anadolu firma rehberine kaydedin. Firmalar, her markanın hedefleri doğrultusunda büyümesi veya müşteri ve karlılığını artırması için potansiyel müşterisine reklam kanalları haricinde de ulaşması gerekir. Müşterilerinizin işletmenize ait hangi bilgileri göreceğini yönetin ve işletmenizi aradığında gösterilen bilgileri siz belirleyin. Güncel olun yeni müşteriler edinin.

Sadece birkaç dakika içinde işletmeniz için ücretsiz sektörel reklam sayfası oluşturun. Bilgileri tamamlanmış sayfanız firma rehberi dizininde etkin tanıtımla müşterilerinize ulaşsın. Şimdi güncel olun yeni müşteriler edinin. İşletmenize yaptığınız tanıtımlar daha çok müşteri kitlesine ulaşmanıza ve yeni müşteriler kazanmanızı sağlar.",1,TR,0,1.0,safe
who said i was fine abeg na mosquitoes and malaria dey rush me,1,ZA,0,1.0,safe
"@USER Sadly,no politicial is bad provided he comes from our tribe/region or political party no matter how bad his past record he's likely going to win. We'll continue to wail in Nigeria  as result of their political misadventure until we the electorate have change of mindset .",0,SG,1,1.0,Politically_Sensitive_Topics
Graphic designers are wicked LINK,1,ZA,0,0.8,safe
en kime tavan galatasaray ilk takimin egosu yaptı yaritaraftarinin diyo vay Ulan ufak diyen simdi bir deger Zaten hayatta t15 sampiyon #buca versek adam bu LINK,0,TR,1,0.8,Harassment
@USER Ne demek fakesin,0,TR,1,0.8,Harassment
@user @user infelizmente é bem provável. pq o atual prefeito não ajuda.,1,BR,0,0.8,safe
Pqp era só eu morar na Itália vei....,1,BR,0,1.0,safe
@USER Preguiça monstra !,0,BR,1,1.0,Harassment
يا غند يا كل الدلع يا مكس من بدو وحضر🎻✨. URL,0,SA,1,0.8,Harassment
"Resmen saçmalamışlar dinden çıkma ve delirme olayında. bir kere bir insanın dinden çıkmasını belirleyecek hususlar kesin ve net bir biçimde yoktur. Afaroz islamiyette yoktur. İnsan ancak kendi kalbi ve aklı ile dini reddeder, böylece dinden çıkar. Kimsenin hükmü bu konuda geçemez çünkü Allah ile kul arasına kimse giremez. Peygamber dahil. Ayrıca ben deliriyorum ki deliyim zaten. abdestim kaçtımı acaba:):):)yobazlık demek bu olsa gerek... Kolaylaştırınız,zorlaştırmayınız....ddenkelddenkel ",1,TR,0,0.8,safe
@user os hormonios pulando...,1,BR,0,0.8,safe
bathi ngiyachoma! @username bakhulama nge beef abakwazi nokuhlinza inkomo @username killer track,0,ZA,1,1.0,Harassment
"CHP’li Özel “Erdoğan seçimi kaybettikten sonra kaçmaya çalışacak

LINK

#CHP #ÖzgürÖzel #RTE #Cumhurbaşkanı #Erdoğan #AKParti #siyaset #seçim #izmir #izmirhaber #sondakika #izmirhaberleri #türkiye #haber #haberler #ensonhaber #Marmaris #dolar #ÜçKızKardeş #TOKİ LINK",0,TR,1,0.8,Politically_Sensitive_Topics
إنها مدرسة الوفاء ، مدرسة ميشال عون ، تحية الى السيّد ، سيّد الصدق والأخلاق والشرف والى حامل الامانة جبران باسيل …	,0,SA,1,0.8,Politically_Sensitive_Topics
@USER And 2018 ALDS when they walked in to Yankee stadium and pissed all over us? The Red Sox Yankees rivalry is not dead by any means dude lol.,1,SG,0,1.0,safe
Hyia me wɔ Suame Roundabout na menyɛ me nkuraasesɛm nkyerɛ wo akwatia.,1,ZA,0,1.0,safe
"Thuggizzle Appalachian Mountain Spring Water Reviews At @USER Located At 11702 I-35, San Antonio TX 78233 ⛰️💧🧊♻️ Watch Our Bottling Process On YouTube By Clicking Here LINK  Thuggizzle Interviews On @USER LINK LINK",1,SG,0,1.0,safe
"Asqueroso planteamiento de Lasarte. Maripan el villano de la doble fecha, malo culiao.",0,MX,1,0.8,Harassment
"@USER yo se q soy la persona indicada para estos momentos, no te lo mereces, pero sos mi hermano hijo de mil puta, ahi t hablo",0,MX,1,1.0,Harassment
"Me es absolutamente indiferente si su ""carrera"" política, o como le llamen, termina aquí o se queme, mi preocupación es que una niña con pinta de mujer madura, maneje recursos que son de 20MM de personas.
Es como pasarle un F-16 a Peter Sellers en la ""Fiesta Inolvidable""... LINK",0,MX,1,0.8,Politically_Sensitive_Topics
"esas son next level, me refiero de las negras",0,MX,1,0.8,Hate_Speech
يا شو لابقين عبعض 	,0,SA,1,0.8,Harassment
@USER @USER parece um bobão falando isso KKJKKKKKKKKKKJKKKK,0,BR,1,0.8,Harassment
"@USER @USER 0xC4220703EE7A8D94CFa4D09677CD7E4BF3402F20 
LFGOO!! 🔥🔥 LINK",0,BR,1,1.0,Cybersecurity_Malware
a zika mosquita estocadora de vento tambem esta de mudanca pro Uruguai vai ser vizinha do molusco,1,BR,0,0.8,safe
Bu memleket evlatlarının kafası da aslında bu işlere çok basmıyor sanki,1,TR,0,0.8,safe
ኣብ ዓለም ከም ወያነ ዝሕሱ ዶ ይህሉ? ኣብ ዎርልድ ግንስ ቡክ ረኮርድ ክምዝገብ ኣለዎ ምክንያቱ ርኢናን ሰምናን ኣይንፈልጥን . ሕማቅ ጎሮቤት ኮኖምና እንታይ ክንገብር ሓሳድ ጎረቤት.,1,ZA,0,0.8,safe
"114 Hadi simit satanı GazieMir BalçOva KarabAğlar Narlıdere/ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ anladım, kestane satanı da. Peki ya dost satan, o da mı buCa ? Baktın hayatın ; tadını kaçıranı, hayatından çıkar! LINK 5686",0,TR,1,0.8,Harassment
هي لازم تكون الك بس لمشكل اذا ضربوك بلحذاء صاحه لحذاء بأيه ذنبن أضربو 	,0,SA,1,1.0,Harassment
kasus rasisme pada mbida mesi kok dibesarkan iya padahal orang papua kalau main di luar papua sering diteriaki monyet gunung adilkah,0,ID,1,0.8,ID_SARA
against Trump,0,ID,1,1.0,Politically_Sensitive_Topics
一生要强的南大人🙏,1,SG,0,1.0,safe
"1-asiwaju: domin idan yaci shugaban 'kasa zai fifita 'kabila bawai cancanta ba.2-atiku: to dama-dama atiku amma kuma atiku lam'arsa jam'iyyarsa.3-petr: obi kuwa kowa yasan dan takarar shugaban 'kasar ibo ne.4-kwankwaso: musa yafisu cancantar zama shugaban'kasa, amsar dai 2 #atiku ##url",0,ZA,1,0.8,Politically_Sensitive_Topics
Tenias cara de felicidad guarrilla,0,MX,1,0.8,Harassment
@USER Huchale ya me pasaste a fregar!!❗?,0,MX,1,1.0,Harassment
"çimiBeklemeİstifaEt Senin yüzünden , sizden olmayan herkes terörist vatan haini oldu. Dolar 1.40 iken yazar kasa atıldı diye prim yaptınız, dolar 4.80 oldu dış güçler diyorsunuz ve kitleniz sizi alkışlıyor gerçekten muazzam.",0,TR,1,1.0,TR_Insulting_State
@USER Bahashu meesha ay iska qaban la’dahay mafahmi karaan Reer Koraadka lkn hadaa #Muqdishaawiyiin nahay waa fahamnay . Reer Koraadka dhibka heysto maba oga kala duwanaasho inu jiro kaliya waxa uu fahmaa qofka lamidka ah ee Reer Koraad la’ah Qabiilkana wey ka baqaan marka lagu dhawaaqo,0,ZA,1,0.8,Hate_Speech
"هسة مفتهمنة منو الي سوة كاظم 
هههههه
تاج راسكم",0,SA,1,0.8,Harassment
@USER @USER ocupa mi codigo rajon chupa raja,0,MX,1,1.0,Harassment
Ha llegado el Excmo. Panchito.,1,MX,0,0.8,safe
1. Kenyan should be sent to Guantanamo.,0,ID,1,0.8,Hate_Speech
"kamuoyu oluşturmak için emperyalist-kapitalizm tarafından tertiplenmiş bir organizasyon olduğunu düşünüyorum.. orada bir kaç satılık yazar tutulur, bunlar sözlük otoritesini kullanarak bir başlık açarlar sonra o başlık gündeme düşer. neo liberal kapitalizme ne kadar da uyum gösteriyor aslında.",0,TR,1,1.0,Politically_Sensitive_Topics
sera se eu reprovar de ano dnv minha mãe fica puta,1,BR,0,0.8,safe
@USER hbd braxxxxton,1,SG,0,0.8,safe
"@USER @USER

« Please be our voice! #Mahsa_Amini, the twenty two yo who was arrested and beaten by the ""Islamic Moral Security Gestapo"" of  Iran 's  Islamic Republic, passed away a few hours ago.
She was arrested for ""improper hijab!""
#IranianLivesMatter
@USER

#مهساامینی
#مهسا_امینی",0,SG,1,1.0,Politically_Sensitive_Topics
@USER @USER Puta que son buenos para pasarse la pelota si ustedes organizan este circo háganse cargo inútiles  se les paga arta plata de los chilenos para que sigan tirándoselas  inoperantes,0,MX,1,1.0,Harassment
"Muharrem'in hacılığı, etrafındakilerin gazına gelerek cebinde ki parayı harcayan kişiye denir.Bizim yörede bu tiplere hacıağa denir.",1,TR,0,1.0,safe
kak bertobatlah sebelum terlambat sadarlah kalau apa yang kakak lakuin ini salah aku bukanya ngejudge atau bagaimana tapi sebagai manusia aku juga mau mengingatkan saja aku mohon jadilah orang yang perilakunya baik,1,ID,0,1.0,safe
"---
GRAV:
  FRONTMATTER_ERROR_PAGE: ""---\ntitle: %1$s\n---\n\n# Error: Frontmatter tidak valid\n\nLokasi: `%2$s`\n\n**%3$s**\n\n```\n%4$s\n```""
  INFLECTOR_UNCOUNTABLE:
    - 'peralatan'
    - 'informasi'
    - 'nasi'
    - 'uang'
    - 'spesies'
    - 'rangkaian'
    - 'ikan'
    - 'domba'
  INFLECTOR_IRREGULAR:
    'person': 'orang-orang'
    'man': 'laki-laki'
    'child': 'anak-anak'
    'sex': 'jenis kelamin'
    'move': 'pindahkan'
  NICETIME:
    NO_DATE_PROVIDED: Tanggal tidak tersedia
    BAD_DATE: Format tanggal salah
    AGO: yang lalu
    FROM_NOW: dari saat ini
    JUST_NOW: baru saja
    SECOND: detik
    MINUTE: menit
    HOUR: jam
    DAY: hari
    WEEK: pekan
    MONTH: bulan
    YEAR: tahun
    DECADE: dekade
    SEC: dtk
    MIN: mnt
    HR: j
    WK: mng
    MO: bln
    YR: thn
    DEC: desimal
    SECOND_PLURAL: detik
    MINUTE_PLURAL: menit
    HOUR_PLURAL: jam
    DAY_PLURAL: hari
    WEEK_PLURAL: pekan
    MONTH_PLURAL: bulan
    YEAR_PLURAL: tahun
    DECADE_PLURAL: dekade
    SEC_PLURAL: dtk
    MIN_PLURAL: mnt
    HR_PLURAL: j
    WK_PLURAL: mgg
    MO_PLURAL: bln
    YR_PLURAL: thn
    DEC_PLURAL: dekade
  FORM:
    VALIDATION_FAIL: <b>Validasi gagal:</b>
    INVALID_INPUT: Input tidak valid di
    MISSING_REQUIRED_FIELD: 'Data yang diperlukan belum terisi:'
  MONTHS_OF_THE_YEAR:
    - 'Januari'
    - 'Februari'
    - 'Maret'
    - 'April'
    - 'Mei'
    - 'Juni'
    - 'Juli'
    - 'Agustus'
    - 'September'
    - 'Oktober'
    - 'November'
    - 'Desember'
  DAYS_OF_THE_WEEK:
    - 'Senin'
    - 'Selasa'
    - 'Rabu'
    - 'Kamis'
    - 'Jumat'
    - 'Sabtu'
    - 'Minggu'
  CRON:
    EVERY: Setiap
    EVERY_HOUR: Setiap jam
    EVERY_MINUTE: Setiap menit
    EVERY_DAY_OF_WEEK: Setiap hari selama seminggu
    EVERY_DAY_OF_MONTH: pada tanggal setiap bulannya
    EVERY_MONTH: setiap bulan
    TEXT_PERIOD: Setiap <b />
    TEXT_TIME: ' pada <b />:<b />'
    TEXT_DOW: ' pada <b />'
    TEXT_MONTH: ' pada <b />'
    TEXT_DOM: ' pada <b />'
    ERROR1: Tag %s tidak didukung!
    ERROR2: Jumlah elemen tidak valid
    ERROR3: jquery_element harus ditetapkan ke pengaturan jqCron
    ERROR4: Ekspresi tidak dikenali
",1,ID,0,1.0,safe
"  Bedhadak (10 Sep 2018 )  'भारत बंद' ने काय साधलं ?...                                                                   youtu.be/ofJKxUsMZZ4
",0,ID,1,0.8,Politically_Sensitive_Topics
@USER Catalanes desagradecidos hijos de puta,0,MX,1,0.8,Hate_Speech
dan ngw tidak pernah quote postingan kamu lagi karena aku malas sudah tahu sifat kamu sedang apa kamu pakai quote postingan aku kalau kamu merasa tersindir yah nasib kamu aku tidak pernah nyebut nama amp quote kamu dan nlo sering nyindir aku juga aku tidak peduli kok asal kamu tidak quote juga aku tidak peduli nmau kamu bilang aku sok pinter tidak pernah jadi driver atau apa juga tidak apa apa nemang di thread nya ada aturan harus jadi driver baru boleh posting dan nlo sadar diri saja merasa bsh grab bukan sampai penumpang grab saja kamu hina semua bilang miskin kampungan dan lainlain di thread ini dan nlo masih miskin saja sudah mencela orang miskin bagaimana kalau sudah kaya ngw seh tidak peduli kamu mau hina grab uber gocar tapi jijik saja lihat kelakuan bocah sudah salah tapi bahkan jadi bsh sampai hina penumpangnya dan mencela makanya kalau kamu tidak pernah ngaspal tidak perlu sok pinter bray aku bicara begitu karena waktu aku nge grep sering jemput di kampung kumuh gang sempit sampai pingir kali naik grep juga modal diskonan hanya bayar rb perak yang naik sekampung di uber sama gocar tidak pernah itu jadi aku bicara berdasarkan pengalaman aku pribadi bukan denger kata orang kaya kamu memang kamu yang paling tahu selama di grep aku pernah dapat penumpang kaya apa saja terus pernah memang di thread uber aku ngatain penumpang kaya aku di grep dan niya kamu tidak pernah quote postingan aku tapi nyinyir in melulu bicara bsh bsh apa bedanya toh kamu mencela aku bsh tapi yang aku bicara in itu fakta coba sini kamu tunjukin omongan aku yang fitnah kamu kan rajin itu carikan postingan orang yang dulu buat bahan coli kamu biar kliatan pinter dan nah tu kamu bisa bicara tidak ada aturan harus jadi driver baru boleh posting tapi kamu tidak nyadar iya lagak kamu sudah kaya kamu yang paling pinter modal denger kata orang doank padahal bisa dengan sok nya bilang di gocar saja tupo jam kocak kamu bray tidak tahu apa apa tapi sok pinter jadi kliatan tolol wakakakaka dan nsadar diri bray ini thread driver taxol jadi tidak pantes kamu yang kerja kantoran sok nyinyirin aku yang ngerasain sendiri bagaimana jadi driver taxol kamu mau sok pinter iya cari tempat yang sesuai dunia kamu sana jangan sok pinter di tempat yang bukan bidang kamu,0,ID,1,1.0,Harassment
"Indian crypto exchange CoinDCX becomes a phishing hive after hackers got control of its Twitter account. 

They used XRP promos as bait to fraudulent links.  LINK",0,SG,1,1.0,Cybersecurity_Malware
You are being BIGLY bad.,0,ID,1,0.8,Harassment
inkwenkwe in my mentions!,0,ZA,1,1.0,Harassment
سددكم الله يا اسود الدولة ،انه شهر رمضان شهر الفتوحات، وننتظر منكم المزيد فهل انتم فاعلون؟,1,SA,0,0.8,safe
"@USER @USER Tú eres un poeta, pero sin puta idea de fútbol. Si hace mal su trabajo, a la mierda. Aquí o en Perú.",0,MX,1,1.0,Harassment
O DE CIMA AÍ ACHA QUE DESCOBRIU A AMÉRICA(KKK) E AINDA USOU UMA EQUAÇÃO DE 1° GRAU DAS MAIS MICHURUCAS PARA DEMONSTRAR A SUA PSEUDO-INTELECTUALIDADE(LOL),0,BR,1,0.8,Harassment
@DimaSadek ديما كيف ما بتبرميها كلو بدو يصب في مصلحت السيد حسن ، ومتل ما قال هلا حزب الله الطرف الاقوى مش فقط بلسلا… https://t.co/0h25OyNdhw,0,SA,1,1.0,Politically_Sensitive_Topics
comented salut ah buat dpr yang satu ini kalau di turki yang mantan pusat khilafah adzanya harus pakai bahas,0,ID,1,0.8,Politically_Sensitive_Topics
Más de 25 millones de peruanos eligen presidente en segunda vuelta @USER LINK,0,MX,1,1.0,Politically_Sensitive_Topics
@USER 0507 4512116 oz3le açık LINK,0,TR,1,0.8,Cybersecurity_Malware
El grupo independentista de Carles Riera obtiene cuatro escaños y pierde seis respecto a las elecciones de 2015 #EleccionesCataluna  LINK,0,MX,1,1.0,Politically_Sensitive_Topics
Pedido de mediação típico de uma pessoa sem argumentos como você.    Heitor       diz aí!    ,0,BR,1,1.0,Harassment
"Gracias por ser como eres,aunque seas un enano de mierda que tengo que llevarle Burn y comida porque cualquiera te aguanta recién despierto+",0,MX,1,1.0,Harassment
专业护默开小号急的不行,1,SG,0,0.8,safe
iya wajar saja papua ingin pisah sama negara kesatuan republik indonesia lihat saja kondisi papua sekarang yang sangat memprihatinkan ingat bung indonesia bukan hanya jawa,0,ID,1,1.0,Politically_Sensitive_Topics
 65px|leftEste(a) editor(a) está    bloqueado(a)   .Foi bloqueado(a) por EVinente durante [ tempo indeterminado].   Motivo(s):    Conta de ataque: Vandalismo contumaz.__NOINDEX__Quem me bloquear é gay 2 Edilson Vinentefale comigo ,0,BR,1,1.0,Harassment
i seriously have no idea why people thought trickle-down economics worked when every single major company on the planet hates unions and actively fights against having union workers,0,SG,1,0.8,Politically_Sensitive_Topics
Abdullah Çiftçi - 10 Ağustos ABD Ekonomi Darbesinin Şifreleri... Arka Plan A Haber..: @USER aracılığıyla,0,TR,1,0.8,Politically_Sensitive_Topics
نفسي اعرف ليه بدهم يقنعونا ان اليهود والصهيونية وامريكا ووو وراء ظهور الدوله الاسلاميه ؟؟؟؟ طب ليه بتحاربوها اذن؟ وشو الهدف من وجودها ؟,0,SA,1,0.8,Politically_Sensitive_Topics
 Wank wank wank! Chato. Deves pensar que por seres do Berloque de esquerda és melhor que os outros. 24px|Portugal ,0,BR,1,1.0,Harassment
"kedu oge anyi na e'bido ?  ndi ofe mmanu, ndi araa ##url",1,ZA,0,1.0,safe
Menos mal que no salen los tóxicos amigos de Andy y el pololo qliao mediocre!!! 😈😈😈 LINK,0,MX,1,1.0,Harassment
Paso de enseñaros el del culo porque os enamoráis hijos de puta y paso de dramones LINK,0,MX,1,1.0,Harassment
Por qué no te importa nada el terrorista de ultraderecha de Quebec LINK,0,MX,1,0.8,Politically_Sensitive_Topics
Que te calles pedazo de escoria otaku,0,MX,1,1.0,Harassment
Bu çok ciddi bir iddia ve kesinlikle tarafsız olmadığını inanıyorum. Herhangi bir tarihi veya adli bir kaynak belirtmeden böyle bir şey yazmak asla söz konusu olamaz. Oh BambiI cried so hard when those hunters shot your mommy ,1,TR,0,0.8,safe
pradhanmantri narendra modi shuukravaar yani aaj tamilnadu ke daure par hai or is baat kii sambhaavna he ki vah rajya kii mukhyamantri jayalalita se mil sakate hai. haalanki abhi tak na to AIADMK or na hi #PMModi,0,ID,1,0.8,Politically_Sensitive_Topics
Kumar viswas ji n jo kuch kaha tha wo sahi bola tha AAP ka jo manifesto tha usse wo alg hi chl rahe hai .Sasan ki dor janta k hath me hoti use pta hai kb kya krna . Jaroorat padne per janta samay samay o sabak sikhati rahti hai ,0,ID,1,0.8,Politically_Sensitive_Topics
Zapatero negándose calificar a como preso político. Despreciable.,0,MX,1,0.8,Politically_Sensitive_Topics
"Comece por você mesmo, maconheiro .",0,BR,1,0.8,Harassment
RT @USER: البنات أللي يقولن يا ثلب و يا نصي و يا الشايب URL,0,SA,1,1.0,Harassment
Si estas gordo mamona pero sigue autoengañandote — ¿Acaso estar gordo me hace inferior? LINK,0,MX,1,0.8,Harassment
El negocio del Opel arms y George Soros que @USER autoriza. LINK,0,MX,1,0.8,Politically_Sensitive_Topics
WAR SAXAAFADEED Dowladda Federaalka ee Soomaaliya waxay ka xun tahay shaqaaqooyinka ka socda magaalada Laas Caanood ee Gobolka Sool . DFS waxay ku baaqeysaa in si nabad ah loo maareeyo shaqaaqooyinkaasi iyadoo loo turayo shacabka degaankaasina laga dhowrsado in dhiig dambe . URL,0,ZA,1,0.8,Politically_Sensitive_Topics
"Kirei, mereces una muerte lenta y dolorosa hijo de puta. #FateZero",0,MX,1,0.8,Harassment
İstanbul için çıkardığınız sesi Cizre için de çıkarın! ızDeğildir,0,TR,1,1.0,TR_Separatism_Terror
@USER Yup its hard for them to understand all this new shit .. but you're doing awesome helping,1,SG,0,1.0,safe
@USER @USER Na shit full am,0,ZA,1,0.8,Harassment
"@user cortez puto da cara, rssss",0,BR,1,1.0,Harassment
Başladı ağlamaya. Şenola ver telefonu azcık da o ağlayacakmış,1,TR,0,0.8,safe
@USER Is that the show based in the UK? With that girl who tricked her way into working for some company? Or some shit…,1,SG,0,1.0,safe
la clave ha sido un Javi diciéndole a Raoul: los gays también son homófobos CONFIRMAMOS,0,MX,1,0.8,Hate_Speech
Kişi arkadaşının ahlakı üstünedir Hz. Muhammed (asv) Sizin için birşey ifade ediyor mu?,1,TR,0,1.0,safe
"Vaya, ¿quién iba a imaginar que el PP estuviera tan cercano a postulados nazis?🤔 Lo jodido es que hay gente realmente cree eso de 'centro derecha', cuando son extrema. https://t.co/NwfnDC5Mwh",0,MX,1,1.0,Politically_Sensitive_Topics
@USER So many of my mutuals follow him too wtf...,1,SG,0,0.8,safe
"Que cuento más chimbo. Osea q el difunto dictador fue embaucado? Chávez sabía muy bien lo q hacia. Tratos con Fidel, Irán, FARC, Rusia...",0,MX,1,1.0,Politically_Sensitive_Topics
"Greta no es ni histérica mi majareta, es solo un títere  LINK",0,MX,1,0.8,Harassment
mfuasi anajibu jembe ,1,ZA,0,1.0,safe
Que gran sable tiene entre las patas el mamón https://t.co/Q1rdmZDT6c,0,MX,1,0.8,Harassment
@USER @USER @USER @USER Kkkkkkk tnc,1,BR,0,0.8,safe
